old_url,clicks,impressions,category,corrected_category,language,suggested_target_url,suggestion_basis,confidence,manual_review_required,final_action,notes
https://www.blancareal.com/it/proprieta/terreno-con-progetto-di-villa-di-lusso-vicino-a-marbella/,0,83,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 83 impressions."
https://www.blancareal.com/fr/propriete/appartement-de-luxe-avec-vue-sur-la-mer-a-marbella/,0,82,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 82 impressions."
https://www.blancareal.com/nl/dorronsoro-arquitechture-firm-achter-calahonda-zonsondergang/,0,78,post,post,nl,https://blancareal.com/nl/post/dorronsoro-de-architecten-achter-calahonda-sunset/,Editorial URL matched to a real post equivalent in the new site.,high,no,approve,"GSC signal: 0 clicks, 78 impressions."
https://www.blancareal.com/de/eigentum/neue-hauser-kaufen-in-fuengirola/,0,77,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 77 impressions."
https://www.blancareal.com/es/propiedad/casas-en-venta-en-mijas-costa/,0,76,property,project,es,https://blancareal.com/es/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 76 impressions."
https://www.blancareal.com/de/blancareal-setzt-sich-weiterhin-fuer-malaga-expo-2027-ein/,0,73,post,post,de,https://blancareal.com/de/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 73 impressions. Post candidate kept for manual review."
https://www.blancareal.com/fr/propriete/acheter-une-maison-en-espagne/,0,72,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 72 impressions."
https://www.blancareal.com/it/proprieta/case-in-vendita-spagna-mijas/,0,72,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 72 impressions."
https://www.blancareal.com/de/eigentum/luxury-villa-nueva-andalucia-marbella/,0,70,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 70 impressions."
https://www.blancareal.com/it/proprieta/villa-di-fronte-al-mare-a-cala-de-mijas/,0,70,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 70 impressions."
https://www.blancareal.com/de/eigentum/luxuswohnung-mit-meerblick-in-marbella-2/,0,69,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 69 impressions."
https://www.blancareal.com/it/proprieta/appartamenti-2-e-3-camere-da-letto-vista-mozzafiato-benalmadena/,0,68,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 68 impressions."
https://www.blancareal.com/it/proprieta/comprare-casa-espagna-fuengirola-costa-del-sol/,0,67,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 67 impressions."
https://www.blancareal.com/fr/contact/,0,66,contact,contact,fr,https://blancareal.com/fr/contact/,Contact-page variant mapped to the equivalent contact page.,high,no,approve,"GSC signal: 0 clicks, 66 impressions."
https://www.blancareal.com/de/eigentum/neu-gebaute-wohnungen-mit-meerblick-in-benalmadena-pueblo-malaga-spanien-2/,0,63,property,property,de,https://blancareal.com/de/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 63 impressions."
https://www.blancareal.com/fr/nouveau-bureau-blancareal-a-malaga-costa-del-sol/,0,63,post,post,fr,https://blancareal.com/fr/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 63 impressions. Post candidate kept for manual review."
https://www.blancareal.com/nl/propiedad/nieuwbouwappartementen-in-fuengirola-costa-del-sol-2/,0,63,project,project,nl,https://blancareal.com/nl/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 63 impressions."
https://www.blancareal.com/fr/comment-les-droits-de-douane-de-trump-affecteront-ils-le-marche-immobilier-en-espagne-et-sur-la-costa-del-sol/,0,62,post,post,fr,https://blancareal.com/fr/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 62 impressions. Post candidate kept for manual review."
https://www.blancareal.com/fr/propriete/villa-de-luxe-de-nouvelle-construction-a-costa-del-sol-2/,0,61,project,project,fr,https://blancareal.com/fr/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 61 impressions."
https://www.blancareal.com/property/newly-built-apartments-in-benalmadena/obra-nueva-en-benalmadena-balcones-del-pinillo/,0,61,project,project,en,https://blancareal.com/en/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 61 impressions."
https://www.blancareal.com/de/faq/wer-bezahlt-die-gebuehren-bei-einem-kaufvorgang-in-spanien/,0,59,faq,faq,de,https://blancareal.com/de/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 59 impressions. FAQ detail kept for manual review."
https://www.blancareal.com/es/real-estate-boom/,0,58,post,post,es,https://blancareal.com/es/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 58 impressions. Post candidate kept for manual review."
https://www.blancareal.com/nl/propiedad/luxury-villa-nueva-andalucia-marbella/,0,58,property,property,nl,https://blancareal.com/nl/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 58 impressions."
https://www.blancareal.com/property/newly-built-flat-in-the-centre-of-estepona/,0,58,project,project,en,https://blancareal.com/en/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 58 impressions."
https://www.blancareal.com/it/faq/quali-sono-le-tasse-quando-si-affitta/,0,57,faq,faq,it,https://blancareal.com/it/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 57 impressions. FAQ detail kept for manual review."
https://www.blancareal.com/it/proprieta/villa-di-lusso-in-malaga/,0,56,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 56 impressions."
https://www.blancareal.com/es/propiedad/pisos-venta-mijas/,0,55,property,project,es,https://blancareal.com/es/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 55 impressions."
https://www.blancareal.com/fr/propriete/maison-a-vendre-a-nagueles-marbella/,0,55,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 55 impressions."
https://www.blancareal.com/it/proprieta/appartamento-di-nuova-costruzione-nel-centro-di-estepona/,0,55,project,project,it,https://blancareal.com/it/projects/,Plural or new-build property URL treated as a promotion/project intent and mapped to the projects index.,medium,no,approve,"GSC signal: 0 clicks, 55 impressions."
https://www.blancareal.com/property/house-for-sale-in-nagueles-marbella/,0,55,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 55 impressions."
https://www.blancareal.com/es/faq/cuales-son-los-impuestos-cuando-se-alquila/,0,54,faq,faq,es,https://blancareal.com/es/posts/,"FAQ/editorial URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 54 impressions. FAQ detail kept for manual review."
https://www.blancareal.com/fr/propriete/parcelle-de-terrain-a-nueva-andalucia-avec-projet-villa-dione/,0,54,property,property,fr,https://blancareal.com/fr/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 54 impressions."
https://www.blancareal.com/nl/diensten/,0,54,service_page,post,nl,https://blancareal.com/nl/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 54 impressions. Generic service page kept for manual review."
http://www.blancareal.com/,0,52,language_home,language_home,en,https://blancareal.com/en/,Language homepage variant mapped to the equivalent homepage.,high,no,approve,"GSC signal: 0 clicks, 52 impressions."
https://www.blancareal.com/es/propiedad/alquiler-piso-en-la-cala-de-mijas/,0,52,property,property,es,https://blancareal.com/es/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 52 impressions."
https://www.blancareal.com/fr/villas-de-luxe/,0,52,post,post,fr,https://blancareal.com/fr/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 52 impressions. Post candidate kept for manual review."
https://www.blancareal.com/it/proprieta/appartamenti-di-lusso-con-vista-sul-mare-a-ojen/,0,52,property,property,it,https://blancareal.com/it/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 52 impressions."
https://www.blancareal.com/fr/services/,0,51,service_page,post,fr,https://blancareal.com/fr/posts/,"Editorial/FAQ URL has no exact live match, so it falls back to the posts index.",medium,no,approve,"GSC signal: 0 clicks, 51 impressions. Generic service page kept for manual review."
https://www.blancareal.com/nl/propiedad/,0,51,property,property,nl,https://blancareal.com/nl/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 51 impressions."
https://www.blancareal.com/property/an-intimate-collection-of-contemporary-sea-view-villas/,0,51,property,property,en,https://blancareal.com/en/properties/,"Single-property-looking URL has no concrete match here, so it falls back to the properties index.",medium,no,approve,"GSC signal: 0 clicks, 51 impressions."
